message,level,source,method,time
Poloniex API returned an error: Nonce must be greater than 1425953239000. You provided 1425953234944.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:07:15.424 UTC
ApiError [5 : Nonce must be greater than 1425953239000. You provided 1425953234944.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:07:15.425 UTC
Poloniex API returned an error: Nonce must be greater than 1425953239000. You provided 1425953235425.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:07:15.605 UTC
ApiError [5 : Nonce must be greater than 1425953239000. You provided 1425953235425.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:07:15.605 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:07:15.605 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:09:01.488 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:09:01.488 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 02:09:01.643 UTC
Sell Price 0.00349479  | Buy Price  0.00344965,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:09:01.644 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:09:01.644 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:09:01.644 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:09:01.644 UTC
Poloniex API returned an error: Nonce must be greater than 1425953350000. You provided 1425953341644.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:09:02.140 UTC
ApiError [5 : Nonce must be greater than 1425953350000. You provided 1425953341644.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 02:09:02.140 UTC
ApiError [5 : Nonce must be greater than 1425953350000. You provided 1425953341644.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:09:02.140 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:09:02.141 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:09:02.219 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:09:02.219 UTC
Tue Mar 10 02:09:02 GMT 2015 blockchain BTC 288.0 USD 0.00349479 0.00344965 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:09:02.219 UTC
Poloniex API returned an error: Nonce must be greater than 1425953367000. You provided 1425953364943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:09:25.411 UTC
ApiError [5 : Nonce must be greater than 1425953367000. You provided 1425953364943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:09:25.411 UTC
Poloniex API returned an error: Nonce must be greater than 1425953367000. You provided 1425953365412.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:09:25.614 UTC
ApiError [5 : Nonce must be greater than 1425953367000. You provided 1425953365412.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:09:25.614 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:09:25.615 UTC
Poloniex API returned an error: Nonce must be greater than 1425953499000. You provided 1425953494943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:11:35.431 UTC
ApiError [5 : Nonce must be greater than 1425953499000. You provided 1425953494943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:11:35.431 UTC
Poloniex API returned an error: Nonce must be greater than 1425953499000. You provided 1425953495431.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:11:35.891 UTC
ApiError [5 : Nonce must be greater than 1425953499000. You provided 1425953495431.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:11:35.891 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:11:35.891 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:12:01.526 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:12:01.526 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 02:12:01.640 UTC
Sell Price 0.00349479  | Buy Price  0.00344965,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:12:01.640 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:12:01.640 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:12:01.640 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:12:01.640 UTC
Poloniex API returned an error: Nonce must be greater than 1425953529000. You provided 1425953521641.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:12:02.095 UTC
ApiError [5 : Nonce must be greater than 1425953529000. You provided 1425953521641.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 02:12:02.095 UTC
ApiError [5 : Nonce must be greater than 1425953529000. You provided 1425953521641.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:12:02.095 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:12:02.096 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:12:02.173 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:12:02.173 UTC
Tue Mar 10 02:12:02 GMT 2015 blockchain BTC 288.0 USD 0.00349479 0.00344965 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:12:02.173 UTC
Poloniex API returned an error: Nonce must be greater than 1425953631000. You provided 1425953624943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:13:45.448 UTC
ApiError [5 : Nonce must be greater than 1425953631000. You provided 1425953624943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:13:45.448 UTC
Poloniex API returned an error: Nonce must be greater than 1425953631000. You provided 1425953625449.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:13:45.634 UTC
ApiError [5 : Nonce must be greater than 1425953631000. You provided 1425953625449.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:13:45.635 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:13:45.635 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:15:01.551 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:15:01.551 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 02:15:01.715 UTC
Sell Price 0.00349479  | Buy Price  0.00344965,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:15:01.715 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:15:01.716 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:15:01.716 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:15:01.716 UTC
Poloniex API returned an error: Nonce must be greater than 1425953707000. You provided 1425953701716.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:15:02.209 UTC
ApiError [5 : Nonce must be greater than 1425953707000. You provided 1425953701716.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 02:15:02.209 UTC
ApiError [5 : Nonce must be greater than 1425953707000. You provided 1425953701716.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:15:02.209 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:15:02.210 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:15:02.296 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:15:02.296 UTC
Tue Mar 10 02:15:02 GMT 2015 blockchain BTC 288.0 USD 0.00349479 0.00344965 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:15:02.296 UTC
Poloniex API returned an error: Nonce must be greater than 1425953762000. You provided 1425953754944.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:15:55.450 UTC
ApiError [5 : Nonce must be greater than 1425953762000. You provided 1425953754944.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:15:55.450 UTC
Poloniex API returned an error: Nonce must be greater than 1425953762000. You provided 1425953755450.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:15:55.644 UTC
ApiError [5 : Nonce must be greater than 1425953762000. You provided 1425953755450.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:15:55.644 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:15:55.645 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:18:01.428 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:18:01.428 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 02:18:01.545 UTC
Sell Price 0.00349479  | Buy Price  0.00344965,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:18:01.546 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:18:01.546 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:18:01.546 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:18:01.546 UTC
Poloniex API returned an error: Nonce must be greater than 1425953885000. You provided 1425953881546.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:18:02.005 UTC
ApiError [5 : Nonce must be greater than 1425953885000. You provided 1425953881546.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 02:18:02.005 UTC
ApiError [5 : Nonce must be greater than 1425953885000. You provided 1425953881546.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:18:02.006 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:18:02.006 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:18:02.088 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:18:02.088 UTC
Tue Mar 10 02:18:02 GMT 2015 blockchain BTC 288.0 USD 0.00349479 0.00344965 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:18:02.089 UTC
Poloniex API returned an error: Nonce must be greater than 1425953893000. You provided 1425953884943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:18:05.447 UTC
ApiError [5 : Nonce must be greater than 1425953893000. You provided 1425953884943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:18:05.447 UTC
Poloniex API returned an error: Nonce must be greater than 1425953893000. You provided 1425953885448.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:18:05.644 UTC
ApiError [5 : Nonce must be greater than 1425953893000. You provided 1425953885448.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:18:05.644 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:18:05.644 UTC
Poloniex API returned an error: Nonce must be greater than 1425954026000. You provided 1425954014943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:20:15.405 UTC
ApiError [5 : Nonce must be greater than 1425954026000. You provided 1425954014943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:20:15.406 UTC
Poloniex API returned an error: Nonce must be greater than 1425954026000. You provided 1425954015406.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:20:15.879 UTC
ApiError [5 : Nonce must be greater than 1425954026000. You provided 1425954015406.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:20:15.879 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:20:15.879 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:21:01.491 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:21:01.492 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 02:21:01.648 UTC
Sell Price 0.00349503  | Buy Price  0.00344989,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:21:01.649 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:21:01.649 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:21:01.649 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:21:01.650 UTC
Poloniex API returned an error: Nonce must be greater than 1425954062000. You provided 1425954061650.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:21:02.267 UTC
ApiError [5 : Nonce must be greater than 1425954062000. You provided 1425954061650.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 02:21:02.268 UTC
ApiError [5 : Nonce must be greater than 1425954062000. You provided 1425954061650.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:21:02.268 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:21:02.268 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:21:02.359 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:21:02.359 UTC
Tue Mar 10 02:21:02 GMT 2015 blockchain BTC 287.98 USD 0.00349503 0.00344989 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:21:02.359 UTC
Poloniex API returned an error: Nonce must be greater than 1425954148000. You provided 1425954144943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:22:25.387 UTC
ApiError [5 : Nonce must be greater than 1425954148000. You provided 1425954144943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:22:25.387 UTC
Poloniex API returned an error: Nonce must be greater than 1425954148000. You provided 1425954145387.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:22:25.860 UTC
ApiError [5 : Nonce must be greater than 1425954148000. You provided 1425954145387.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:22:25.860 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:22:25.860 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:24:01.559 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:24:01.560 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 02:24:01.679 UTC
Sell Price 0.00349491  | Buy Price  0.00344977,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:24:01.680 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:24:01.680 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:24:01.680 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:24:01.680 UTC
Poloniex API returned an error: Nonce must be greater than 1425954249000. You provided 1425954241680.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:24:02.159 UTC
ApiError [5 : Nonce must be greater than 1425954249000. You provided 1425954241680.],SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,clearOrders,Mar 10 2015 02:24:02.159 UTC
ApiError [5 : Nonce must be greater than 1425954249000. You provided 1425954241680.],SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:24:02.159 UTC
Wall shift failed,SEVERE,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:24:02.160 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:24:02.265 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:24:02.266 UTC
Tue Mar 10 02:24:02 GMT 2015 blockchain BTC 287.99 USD 0.00349491 0.00344977 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:24:02.266 UTC
Poloniex API returned an error: Nonce must be greater than 1425954281000. You provided 1425954274943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:24:35.158 UTC
ApiError [5 : Nonce must be greater than 1425954281000. You provided 1425954274943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:24:35.159 UTC
Poloniex API returned an error: Nonce must be greater than 1425954281000. You provided 1425954275159.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:24:35.345 UTC
ApiError [5 : Nonce must be greater than 1425954281000. You provided 1425954275159.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:24:35.346 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:24:35.346 UTC
Poloniex API returned an error: Nonce must be greater than 1425954406000. You provided 1425954404943.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:26:45.407 UTC
ApiError [5 : Nonce must be greater than 1425954406000. You provided 1425954404943.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 02:26:45.408 UTC
Poloniex API returned an error: Nonce must be greater than 1425954406000. You provided 1425954405408.,SEVERE,com.nubits.nubot.trading.wrappers.PoloniexWrapper,getQuery,Mar 10 2015 02:26:45.595 UTC
ApiError [5 : Nonce must be greater than 1425954406000. You provided 1425954405408.],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 02:26:45.595 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:26:45.596 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:27:01.567 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:27:01.568 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 02:27:01.730 UTC
Sell Price 0.0034827  | Buy Price  0.00343772,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:27:01.731 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:27:01.731 UTC
Shift needed on poloniex
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:27:01.731 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:27:01.731 UTC
Strategy - Submit order : SELL side order :  SELL 2.5 NBT @ 0.0034827 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 02:27:02.983 UTC
Strategy - SELL Response1 = 117488668,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 02:27:03.187 UTC
Strategy - Submit order : SELL side order :  SELL 2.5 NBT @ 0.0034827 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 02:27:08.484 UTC
Strategy : SELL Response2 = 117488714,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 02:27:08.686 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:27:14.686 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:27:14.760 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:27:14.760 UTC
